employee code,   year, month,  day,  hour, mint,Machine, status 
36,2021,11,30,20,5,1,2
85,2021,11,30,20,6,1,2
21,2021,11,30,20,22,1,1
69,2021,11,30,20,24,1,2
29,2021,11,30,20,29,1,2
72,2021,11,30,20,34,1,2
64,2021,11,30,20,41,1,2
81,2021,11,30,20,41,1,2
55,2021,11,30,20,41,1,2
65,2021,11,30,20,42,1,2
34,2021,11,30,20,42,1,2
62,2021,11,30,20,49,1,1
35,2021,11,30,20,50,1,2
31,2021,11,30,20,51,1,2
33,2021,11,30,20,51,1,2
20,2021,11,30,20,57,1,2
17,2021,11,30,21,0,1,2
23,2021,11,30,21,3,1,2
13,2021,11,30,21,47,1,2
27,2021,11,30,21,49,1,2
90,2021,11,30,22,44,1,2
36,2021,12,1,7,17,1,1
44,2021,12,1,7,34,1,1
82,2021,12,1,7,36,1,2
53,2021,12,1,7,43,1,1
23,2021,12,1,7,44,1,1
67,2021,12,1,7,47,1,1
66,2021,12,1,7,48,1,2
4,2021,12,1,7,49,1,1
8,2021,12,1,7,50,1,2
68,2021,12,1,7,51,1,1
73,2021,12,1,7,52,1,1
92,2021,12,1,7,53,1,1
80,2021,12,1,7,53,1,1
83,2021,12,1,7,53,1,1
58,2021,12,1,7,54,1,1
5,2021,12,1,7,54,1,1
47,2021,12,1,7,55,1,1
49,2021,12,1,7,57,1,2
60,2021,12,1,8,0,1,2
75,2021,12,1,8,1,1,2
48,2021,12,1,8,2,1,2
84,2021,12,1,8,6,1,2
59,2021,12,1,8,7,1,2
76,2021,12,1,8,30,1,2
69,2021,12,1,8,54,1,1
19,2021,12,1,8,56,1,1
6,2021,12,1,8,56,1,1
61,2021,12,1,9,0,1,2
28,2021,12,1,9,20,1,1
28,2021,12,1,9,23,1,1
62,2021,12,1,9,26,1,2
21,2021,12,1,9,29,1,1
89,2021,12,1,9,37,1,1
24,2021,12,1,9,38,1,1
27,2021,12,1,9,44,1,2
56,2021,12,1,9,47,1,2
20,2021,12,1,9,55,1,1
63,2021,12,1,9,59,1,1
29,2021,12,1,10,4,1,1
15,2021,12,1,10,6,1,1
16,2021,12,1,10,18,1,1
12,2021,12,1,10,27,1,1
38,2021,12,1,10,40,1,2
2,2021,12,1,10,47,1,2
71,2021,12,1,11,1,1,2
26,2021,12,1,11,9,1,1
13,2021,12,1,11,39,1,1
45,2021,12,1,13,23,1,1
86,2021,12,1,13,35,1,1
60,2021,12,1,13,37,1,1
47,2021,12,1,13,39,1,2
74,2021,12,1,13,40,1,1
67,2021,12,1,13,40,1,2
77,2021,12,1,13,44,1,1
79,2021,12,1,13,44,1,1
88,2021,12,1,13,46,1,1
3,2021,12,1,13,49,1,1
85,2021,12,1,13,49,1,1
43,2021,12,1,13,56,1,1
58,2021,12,1,13,57,1,1
18,2021,12,1,13,57,1,1
53,2021,12,1,14,3,1,2
92,2021,12,1,14,3,1,2
44,2021,12,1,14,4,1,2
9,2021,12,1,14,5,1,1
6,2021,12,1,14,10,1,2
35,2021,12,1,14,11,1,1
16,2021,12,1,14,40,1,2
34,2021,12,1,14,44,1,1
72,2021,12,1,14,46,1,1
19,2021,12,1,14,48,1,2
33,2021,12,1,14,55,1,2
31,2021,12,1,14,55,1,1
37,2021,12,1,15,11,1,1
57,2021,12,1,15,21,1,1
17,2021,12,1,15,21,1,1
32,2021,12,1,15,26,1,1
25,2021,12,1,15,33,1,1
24,2021,12,1,15,43,1,1
55,2021,12,1,15,44,1,1
56,2021,12,1,15,53,1,1
39,2021,12,1,16,10,1,1
38,2021,12,1,16,13,1,1
90,2021,12,1,16,45,1,1
89,2021,12,1,17,41,1,2
71,2021,12,1,17,49,1,2
12,2021,12,1,17,59,1,2
15,2021,12,1,19,33,1,2
80,2021,12,1,19,36,1,2
61,2021,12,1,19,38,1,1
74,2021,12,1,19,41,1,2
82,2021,12,1,19,42,1,1
83,2021,12,1,19,42,1,2
76,2021,12,1,19,43,1,1
26,2021,12,1,19,43,1,2
28,2021,12,1,19,43,1,2
68,2021,12,1,19,45,1,2
91,2021,12,1,19,46,1,1
75,2021,12,1,19,47,1,1
3,2021,12,1,19,50,1,2
52,2021,12,1,19,51,1,2
49,2021,12,1,19,53,1,1
18,2021,12,1,19,54,1,2
59,2021,12,1,19,57,1,2
84,2021,12,1,19,57,1,1
70,2021,12,1,19,57,1,1
79,2021,12,1,20,1,1,1
66,2021,12,1,20,2,1,1
57,2021,12,1,20,2,1,1
73,2021,12,1,20,2,1,2
85,2021,12,1,20,3,1,2
88,2021,12,1,20,3,1,2
43,2021,12,1,20,3,1,2
45,2021,12,1,20,4,1,2
86,2021,12,1,20,5,1,2
9,2021,12,1,20,5,1,2
69,2021,12,1,20,19,1,2
36,2021,12,1,20,27,1,2
72,2021,12,1,20,31,1,2
77,2021,12,1,20,31,1,2
21,2021,12,1,20,33,1,1
29,2021,12,1,20,34,1,1
55,2021,12,1,20,36,1,2
34,2021,12,1,20,40,1,2
35,2021,12,1,20,47,1,2
17,2021,12,1,20,49,1,2
62,2021,12,1,20,52,1,1
31,2021,12,1,20,54,1,2
33,2021,12,1,20,55,1,2
20,2021,12,1,21,6,1,2
23,2021,12,1,21,15,1,2
13,2021,12,1,21,45,1,2
27,2021,12,1,21,50,1,2
90,2021,12,1,22,46,1,2
36,2021,12,2,7,21,1,1
44,2021,12,2,7,34,1,1
53,2021,12,2,7,37,1,1
82,2021,12,2,7,41,1,2
61,2021,12,2,7,43,1,2
52,2021,12,2,7,43,1,2
52,2021,12,2,7,44,1,1
80,2021,12,2,7,45,1,1
4,2021,12,2,7,48,1,1
83,2021,12,2,7,48,1,1
67,2021,12,2,7,49,1,1
91,2021,12,2,7,49,1,2
68,2021,12,2,7,51,1,1
75,2021,12,2,7,53,1,2
58,2021,12,2,7,54,1,2
5,2021,12,2,7,56,1,1
84,2021,12,2,7,57,1,2
47,2021,12,2,8,0,1,1
60,2021,12,2,8,1,1,2
51,2021,12,2,8,2,1,1
73,2021,12,2,8,2,1,1
92,2021,12,2,8,2,1,1
59,2021,12,2,8,4,1,1
49,2021,12,2,8,7,1,2
65,2021,12,2,8,45,1,1
76,2021,12,2,8,50,1,2
69,2021,12,2,8,54,1,2
19,2021,12,2,8,56,1,1
28,2021,12,2,9,5,1,1
62,2021,12,2,9,5,1,2
81,2021,12,2,9,9,1,2
21,2021,12,2,9,10,1,2
6,2021,12,2,9,14,1,1
24,2021,12,2,9,32,1,1
15,2021,12,2,9,40,1,1
89,2021,12,2,9,45,1,1
27,2021,12,2,9,49,1,2
56,2021,12,2,9,59,1,2
20,2021,12,2,10,2,1,1
38,2021,12,2,10,11,1,1
29,2021,12,2,10,11,1,1
12,2021,12,2,10,18,1,1
16,2021,12,2,10,20,1,1
71,2021,12,2,10,55,1,1
26,2021,12,2,11,9,1,1
13,2021,12,2,11,47,1,1
63,2021,12,2,13,3,1,1
43,2021,12,2,13,37,1,1
67,2021,12,2,13,44,1,2
88,2021,12,2,13,46,1,1
74,2021,12,2,13,46,1,1
92,2021,12,2,13,49,1,1
3,2021,12,2,13,50,1,1
52,2021,12,2,13,50,1,2
42,2021,12,2,13,50,1,1
60,2021,12,2,13,51,1,1
4,2021,12,2,13,51,1,2
85,2021,12,2,13,51,1,1
80,2021,12,2,13,54,1,2
51,2021,12,2,13,56,1,2
53,2021,12,2,13,57,1,2
9,2021,12,2,14,8,1,1
58,2021,12,2,14,10,1,1
6,2021,12,2,14,11,1,2
44,2021,12,2,14,14,1,2
35,2021,12,2,14,16,1,2
18,2021,12,2,14,18,1,1
16,2021,12,2,14,39,1,2
34,2021,12,2,14,41,1,1
72,2021,12,2,14,42,1,1
19,2021,12,2,14,49,1,2
32,2021,12,2,14,52,1,2
33,2021,12,2,15,5,1,2
31,2021,12,2,15,5,1,1
37,2021,12,2,15,11,1,1
25,2021,12,2,15,17,1,1
17,2021,12,2,15,22,1,1
24,2021,12,2,15,31,1,1
57,2021,12,2,15,40,1,1
55,2021,12,2,15,40,1,1
56,2021,12,2,15,48,1,1
38,2021,12,2,16,25,1,2
89,2021,12,2,17,41,1,2
71,2021,12,2,17,43,1,2
12,2021,12,2,17,56,1,2
37,2021,12,2,19,24,1,2
15,2021,12,2,19,25,1,2
74,2021,12,2,19,39,1,2
8,2021,12,2,19,40,1,1
82,2021,12,2,19,40,1,1
83,2021,12,2,19,42,1,2
26,2021,12,2,19,42,1,2
52,2021,12,2,19,43,1,1
3,2021,12,2,19,43,1,2
91,2021,12,2,19,44,1,2
68,2021,12,2,19,44,1,2
28,2021,12,2,19,45,1,2
77,2021,12,2,19,46,1,2
61,2021,12,2,19,49,1,1
75,2021,12,2,19,50,1,1
59,2021,12,2,19,52,1,1
18,2021,12,2,19,52,1,2
73,2021,12,2,19,55,1,2
49,2021,12,2,19,55,1,2
84,2021,12,2,19,56,1,1
70,2021,12,2,20,0,1,1
79,2021,12,2,20,0,1,1
76,2021,12,2,20,0,1,1
43,2021,12,2,20,1,1,1
57,2021,12,2,20,2,1,1
88,2021,12,2,20,2,1,2
42,2021,12,2,20,5,1,2
9,2021,12,2,20,7,1,2
36,2021,12,2,20,10,1,2
21,2021,12,2,20,11,1,1
85,2021,12,2,20,13,1,2
69,2021,12,2,20,20,1,2
29,2021,12,2,20,30,1,2
55,2021,12,2,20,38,1,2
34,2021,12,2,20,42,1,2
35,2021,12,2,20,44,1,2
31,2021,12,2,20,44,1,2
81,2021,12,2,20,45,1,2
72,2021,12,2,20,47,1,2
20,2021,12,2,20,49,1,2
65,2021,12,2,20,49,1,2
33,2021,12,2,20,49,1,2
62,2021,12,2,20,53,1,1
17,2021,12,2,21,0,1,1
23,2021,12,2,21,19,1,1
13,2021,12,2,21,47,1,2
27,2021,12,2,21,50,1,2
53,2021,12,3,7,35,1,1
44,2021,12,3,7,36,1,1
82,2021,12,3,7,36,1,2
23,2021,12,3,7,42,1,1
52,2021,12,3,7,46,1,2
4,2021,12,3,7,49,1,1
8,2021,12,3,7,50,1,1
58,2021,12,3,7,52,1,2
91,2021,12,3,7,53,1,2
75,2021,12,3,7,53,1,2
84,2021,12,3,7,53,1,2
73,2021,12,3,7,53,1,1
80,2021,12,3,7,54,1,1
83,2021,12,3,7,54,1,1
92,2021,12,3,7,55,1,1
67,2021,12,3,7,55,1,1
68,2021,12,3,7,55,1,1
49,2021,12,3,7,59,1,2
60,2021,12,3,7,59,1,2
5,2021,12,3,8,0,1,1
51,2021,12,3,8,3,1,1
47,2021,12,3,8,15,1,1
76,2021,12,3,8,28,1,2
81,2021,12,3,8,37,1,2
64,2021,12,3,8,38,1,1
61,2021,12,3,8,38,1,2
65,2021,12,3,8,39,1,1
19,2021,12,3,8,48,1,1
69,2021,12,3,8,49,1,2
6,2021,12,3,9,15,1,1
21,2021,12,3,9,28,1,2
89,2021,12,3,9,37,1,1
24,2021,12,3,9,37,1,1
28,2021,12,3,9,41,1,1
56,2021,12,3,9,42,1,1
62,2021,12,3,9,42,1,2
27,2021,12,3,9,48,1,1
15,2021,12,3,10,7,1,1
29,2021,12,3,10,13,1,1
16,2021,12,3,10,14,1,1
12,2021,12,3,10,16,1,1
20,2021,12,3,10,19,1,1
38,2021,12,3,10,29,1,1
2,2021,12,3,10,35,1,1
71,2021,12,3,10,52,1,1
26,2021,12,3,11,15,1,1
13,2021,12,3,11,30,1,1
43,2021,12,3,13,28,1,1
42,2021,12,3,13,28,1,1
45,2021,12,3,13,28,1,1
86,2021,12,3,13,38,1,1
77,2021,12,3,13,40,1,1
67,2021,12,3,13,41,1,2
92,2021,12,3,13,45,1,2
52,2021,12,3,13,46,1,2
18,2021,12,3,13,46,1,1
51,2021,12,3,13,49,1,2
53,2021,12,3,13,49,1,2
3,2021,12,3,13,49,1,1
60,2021,12,3,13,49,1,1
79,2021,12,3,13,49,1,1
4,2021,12,3,13,50,1,2
47,2021,12,3,13,50,1,1
85,2021,12,3,13,52,1,1
80,2021,12,3,13,53,1,2
88,2021,12,3,13,56,1,1
54,2021,12,3,14,1,1,1
9,2021,12,3,14,8,1,1
58,2021,12,3,14,11,1,1
6,2021,12,3,14,13,1,2
5,2021,12,3,14,17,1,2
44,2021,12,3,14,19,1,2
35,2021,12,3,14,19,1,1
72,2021,12,3,14,30,1,1
34,2021,12,3,14,40,1,1
16,2021,12,3,14,47,1,2
33,2021,12,3,14,53,1,1
31,2021,12,3,14,54,1,1
37,2021,12,3,15,8,1,1
17,2021,12,3,15,13,1,1
57,2021,12,3,15,17,1,1
25,2021,12,3,15,32,1,1
19,2021,12,3,15,35,1,2
55,2021,12,3,15,38,1,1
24,2021,12,3,15,51,1,1
56,2021,12,3,16,5,1,1
38,2021,12,3,16,24,1,2
90,2021,12,3,16,51,1,1
71,2021,12,3,17,44,1,2
12,2021,12,3,17,59,1,2
15,2021,12,3,18,55,1,2
82,2021,12,3,19,41,1,1
83,2021,12,3,19,41,1,2
84,2021,12,3,19,42,1,1
52,2021,12,3,19,43,1,1
91,2021,12,3,19,43,1,1
28,2021,12,3,19,45,1,2
68,2021,12,3,19,45,1,2
61,2021,12,3,19,47,1,1
86,2021,12,3,19,47,1,2
77,2021,12,3,19,49,1,2
18,2021,12,3,19,49,1,2
76,2021,12,3,19,50,1,1
26,2021,12,3,19,50,1,2
59,2021,12,3,19,50,1,2
49,2021,12,3,19,55,1,1
7,2021,12,3,19,56,1,1
85,2021,12,3,19,57,1,2
3,2021,12,3,19,58,1,2
75,2021,12,3,19,59,1,1
73,2021,12,3,20,0,1,2
57,2021,12,3,20,1,1,2
9,2021,12,3,20,1,1,2
79,2021,12,3,20,1,1,2
43,2021,12,3,20,13,1,2
45,2021,12,3,20,16,1,2
42,2021,12,3,20,16,1,2
88,2021,12,3,20,17,1,2
29,2021,12,3,20,24,1,2
21,2021,12,3,20,27,1,1
69,2021,12,3,20,30,1,2
81,2021,12,3,20,51,1,2
64,2021,12,3,20,51,1,2
35,2021,12,3,20,52,1,2
65,2021,12,3,20,54,1,2
55,2021,12,3,20,57,1,2
62,2021,12,3,20,59,1,1
33,2021,12,3,21,3,1,2
31,2021,12,3,21,5,1,2
51,2021,12,3,21,6,1,2
72,2021,12,3,21,6,1,2
20,2021,12,3,21,15,1,2
23,2021,12,3,21,16,1,2
70,2021,12,3,21,16,1,1
17,2021,12,3,21,26,1,1
13,2021,12,3,21,46,1,2
27,2021,12,3,21,51,1,2
90,2021,12,3,22,51,1,2
82,2021,12,4,7,38,1,2
44,2021,12,4,7,44,1,1
52,2021,12,4,7,47,1,2
47,2021,12,4,7,48,1,1
53,2021,12,4,7,48,1,1
83,2021,12,4,7,49,1,1
58,2021,12,4,7,49,1,1
36,2021,12,4,7,52,1,1
68,2021,12,4,7,52,1,1
73,2021,12,4,7,53,1,1
80,2021,12,4,7,54,1,1
51,2021,12,4,7,58,1,1
4,2021,12,4,7,58,1,1
61,2021,12,4,7,59,1,1
60,2021,12,4,7,59,1,1
84,2021,12,4,8,1,1,2
7,2021,12,4,8,11,1,2
91,2021,12,4,8,13,1,2
75,2021,12,4,8,13,1,2
49,2021,12,4,8,27,1,2
81,2021,12,4,8,35,1,2
64,2021,12,4,8,35,1,1
65,2021,12,4,8,38,1,1
19,2021,12,4,8,51,1,1
69,2021,12,4,8,54,1,2
21,2021,12,4,9,16,1,2
28,2021,12,4,9,20,1,1
6,2021,12,4,9,24,1,1
12,2021,12,4,9,35,1,1
89,2021,12,4,9,35,1,1
24,2021,12,4,9,37,1,1
27,2021,12,4,9,47,1,1
56,2021,12,4,9,48,1,1
16,2021,12,4,9,59,1,1
20,2021,12,4,10,5,1,2
29,2021,12,4,10,9,1,2
2,2021,12,4,10,49,1,2
71,2021,12,4,10,58,1,2
15,2021,12,4,11,24,1,1
13,2021,12,4,11,41,1,1
77,2021,12,4,13,30,1,1
43,2021,12,4,13,32,1,1
86,2021,12,4,13,38,1,1
60,2021,12,4,13,38,1,1
45,2021,12,4,13,45,1,1
42,2021,12,4,13,45,1,1
67,2021,12,4,13,45,1,2
44,2021,12,4,13,47,1,2
74,2021,12,4,13,47,1,1
85,2021,12,4,13,49,1,1
3,2021,12,4,13,49,1,1
4,2021,12,4,13,50,1,2
80,2021,12,4,13,51,1,2
47,2021,12,4,13,53,1,2
88,2021,12,4,13,53,1,1
58,2021,12,4,13,56,1,1
53,2021,12,4,14,2,1,2
51,2021,12,4,14,3,1,2
52,2021,12,4,14,3,1,2
35,2021,12,4,14,5,1,1
18,2021,12,4,14,6,1,1
9,2021,12,4,14,8,1,1
5,2021,12,4,14,15,1,2
6,2021,12,4,14,16,1,2
72,2021,12,4,14,40,1,1
24,2021,12,4,14,50,1,1
19,2021,12,4,14,54,1,2
16,2021,12,4,14,55,1,2
31,2021,12,4,15,2,1,1
33,2021,12,4,15,2,1,1
56,2021,12,4,15,5,1,1
34,2021,12,4,15,10,1,1
17,2021,12,4,15,14,1,1
57,2021,12,4,15,22,1,1
55,2021,12,4,15,53,1,1
90,2021,12,4,16,45,1,1
71,2021,12,4,17,36,1,1
89,2021,12,4,17,42,1,2
12,2021,12,4,17,53,1,2
15,2021,12,4,19,29,1,2
74,2021,12,4,19,37,1,2
82,2021,12,4,19,40,1,1
66,2021,12,4,19,41,1,1
83,2021,12,4,19,41,1,2
8,2021,12,4,19,42,1,1
52,2021,12,4,19,43,1,1
77,2021,12,4,19,44,1,2
28,2021,12,4,19,46,1,2
68,2021,12,4,19,46,1,2
91,2021,12,4,19,47,1,2
26,2021,12,4,19,47,1,2
3,2021,12,4,19,48,1,1
86,2021,12,4,19,48,1,2
61,2021,12,4,19,49,1,1
84,2021,12,4,19,51,1,1
18,2021,12,4,19,55,1,2
85,2021,12,4,19,57,1,2
49,2021,12,4,19,58,1,1
54,2021,12,4,19,58,1,1
70,2021,12,4,20,3,1,1
57,2021,12,4,20,5,1,1
73,2021,12,4,20,7,1,2
88,2021,12,4,20,9,1,2
9,2021,12,4,20,9,1,2
36,2021,12,4,20,14,1,2
69,2021,12,4,20,15,1,2
42,2021,12,4,20,16,1,2
45,2021,12,4,20,16,1,2
43,2021,12,4,20,17,1,2
65,2021,12,4,20,29,1,2
29,2021,12,4,20,30,1,2
21,2021,12,4,20,45,1,1
55,2021,12,4,20,45,1,2
72,2021,12,4,20,50,1,2
31,2021,12,4,21,3,1,2
64,2021,12,4,21,4,1,2
81,2021,12,4,21,4,1,2
62,2021,12,4,21,5,1,1
33,2021,12,4,21,7,1,2
17,2021,12,4,21,12,1,2
20,2021,12,4,21,19,1,2
27,2021,12,4,21,46,1,2
13,2021,12,4,21,58,1,2
90,2021,12,4,22,48,1,2
36,2021,12,5,7,16,1,1
8,2021,12,5,7,30,1,2
82,2021,12,5,7,37,1,2
83,2021,12,5,7,45,1,1
84,2021,12,5,7,45,1,2
44,2021,12,5,7,46,1,1
42,2021,12,5,7,51,1,1
91,2021,12,5,7,51,1,2
79,2021,12,5,7,54,1,2
43,2021,12,5,7,59,1,2
52,2021,12,5,8,2,1,2
61,2021,12,5,8,15,1,2
49,2021,12,5,8,18,1,2
65,2021,12,5,9,6,1,1
38,2021,12,5,9,19,1,1
27,2021,12,5,9,43,1,1
20,2021,12,5,11,50,1,1
21,2021,12,5,11,55,1,2
44,2021,12,5,12,48,1,2
86,2021,12,5,13,35,1,1
85,2021,12,5,13,53,1,1
54,2021,12,5,13,57,1,1
52,2021,12,5,14,35,1,2
66,2021,12,5,19,36,1,1
82,2021,12,5,19,41,1,1
36,2021,12,5,19,41,1,2
86,2021,12,5,19,42,1,2
7,2021,12,5,19,45,1,2
83,2021,12,5,19,46,1,2
52,2021,12,5,19,46,1,1
85,2021,12,5,19,51,1,2
43,2021,12,5,19,52,1,2
54,2021,12,5,19,52,1,2
75,2021,12,5,19,55,1,1
61,2021,12,5,19,57,1,1
49,2021,12,5,19,59,1,1
42,2021,12,5,20,4,1,1
38,2021,12,5,20,15,1,2
65,2021,12,5,20,18,1,2
27,2021,12,5,21,18,1,2
62,2021,12,5,21,32,1,1
70,2021,12,5,23,10,1,1
21,2021,12,5,23,41,1,1
20,2021,12,5,23,45,1,2
36,2021,12,6,7,34,1,1
82,2021,12,6,7,37,1,2
23,2021,12,6,7,42,1,1
92,2021,12,6,7,42,1,1
53,2021,12,6,7,45,1,1
83,2021,12,6,7,45,1,1
52,2021,12,6,7,46,1,2
67,2021,12,6,7,50,1,1
49,2021,12,6,7,51,1,2
51,2021,12,6,7,54,1,1
68,2021,12,6,7,54,1,1
75,2021,12,6,7,56,1,1
47,2021,12,6,7,56,1,1
73,2021,12,6,8,3,1,1
58,2021,12,6,8,6,1,1
60,2021,12,6,8,8,1,1
7,2021,12,6,8,22,1,2
65,2021,12,6,8,32,1,1
61,2021,12,6,8,39,1,2
19,2021,12,6,8,46,1,1
69,2021,12,6,8,48,1,2
6,2021,12,6,9,4,1,1
81,2021,12,6,9,6,1,1
64,2021,12,6,9,6,1,1
62,2021,12,6,9,17,1,2
21,2021,12,6,9,31,1,2
24,2021,12,6,9,36,1,2
89,2021,12,6,9,40,1,1
28,2021,12,6,9,45,1,1
56,2021,12,6,9,46,1,1
15,2021,12,6,9,49,1,1
27,2021,12,6,9,56,1,1
29,2021,12,6,10,3,1,1
16,2021,12,6,10,12,1,1
20,2021,12,6,10,15,1,1
38,2021,12,6,10,19,1,2
12,2021,12,6,10,25,1,1
71,2021,12,6,10,56,1,1
26,2021,12,6,11,16,1,1
13,2021,12,6,11,47,1,1
43,2021,12,6,13,28,1,1
86,2021,12,6,13,37,1,1
74,2021,12,6,13,38,1,1
60,2021,12,6,13,38,1,1
77,2021,12,6,13,40,1,2
53,2021,12,6,13,41,1,2
67,2021,12,6,13,43,1,2
92,2021,12,6,13,45,1,2
3,2021,12,6,13,46,1,1
18,2021,12,6,13,47,1,1
4,2021,12,6,13,48,1,2
85,2021,12,6,13,50,1,1
58,2021,12,6,13,50,1,1
42,2021,12,6,13,55,1,1
45,2021,12,6,13,56,1,1
54,2021,12,6,13,56,1,1
35,2021,12,6,13,59,1,1
88,2021,12,6,14,1,1,1
52,2021,12,6,14,3,1,2
51,2021,12,6,14,4,1,2
9,2021,12,6,14,4,1,1
6,2021,12,6,14,5,1,2
47,2021,12,6,14,10,1,2
5,2021,12,6,14,13,1,2
16,2021,12,6,14,41,1,2
34,2021,12,6,14,43,1,1
72,2021,12,6,14,52,1,1
31,2021,12,6,15,6,1,1
37,2021,12,6,15,7,1,1
19,2021,12,6,15,15,1,2
17,2021,12,6,15,21,1,2
25,2021,12,6,15,32,1,2
55,2021,12,6,15,45,1,1
24,2021,12,6,15,47,1,1
38,2021,12,6,15,57,1,2
56,2021,12,6,16,6,1,2
90,2021,12,6,16,42,1,2
71,2021,12,6,17,44,1,1
89,2021,12,6,17,45,1,2
12,2021,12,6,17,51,1,2
68,2021,12,6,18,48,1,2
8,2021,12,6,19,35,1,1
37,2021,12,6,19,36,1,1
74,2021,12,6,19,36,1,2
82,2021,12,6,19,39,1,1
26,2021,12,6,19,41,1,2
15,2021,12,6,19,41,1,2
83,2021,12,6,19,42,1,2
3,2021,12,6,19,43,1,2
77,2021,12,6,19,45,1,2
86,2021,12,6,19,46,1,2
75,2021,12,6,19,46,1,1
28,2021,12,6,19,47,1,2
52,2021,12,6,19,48,1,1
91,2021,12,6,19,50,1,1
36,2021,12,6,19,52,1,2
70,2021,12,6,19,53,1,1
57,2021,12,6,19,56,1,1
76,2021,12,6,19,56,1,1
49,2021,12,6,19,57,1,1
9,2021,12,6,19,59,1,2
73,2021,12,6,20,6,1,2
18,2021,12,6,20,10,1,2
85,2021,12,6,20,10,1,2
42,2021,12,6,20,16,1,2
45,2021,12,6,20,16,1,2
43,2021,12,6,20,16,1,2
21,2021,12,6,20,22,1,1
88,2021,12,6,20,25,1,1
84,2021,12,6,20,28,1,1
69,2021,12,6,20,31,1,2
29,2021,12,6,20,31,1,2
64,2021,12,6,20,32,1,2
81,2021,12,6,20,33,1,2
31,2021,12,6,20,45,1,2
35,2021,12,6,20,46,1,2
65,2021,12,6,20,49,1,2
55,2021,12,6,20,55,1,2
72,2021,12,6,20,59,1,2
17,2021,12,6,21,9,1,2
20,2021,12,6,21,20,1,2
39,2021,12,6,21,20,1,1
27,2021,12,6,21,50,1,2
13,2021,12,6,21,56,1,2
90,2021,12,6,22,47,1,2
82,2021,12,7,7,37,1,2
44,2021,12,7,7,38,1,2
53,2021,12,7,7,42,1,1
92,2021,12,7,7,43,1,1
4,2021,12,7,7,44,1,1
36,2021,12,7,7,45,1,2
23,2021,12,7,7,46,1,1
83,2021,12,7,7,48,1,1
73,2021,12,7,7,48,1,1
91,2021,12,7,7,48,1,1
52,2021,12,7,7,50,1,2
47,2021,12,7,7,51,1,1
58,2021,12,7,7,53,1,1
67,2021,12,7,7,53,1,1
49,2021,12,7,7,55,1,2
75,2021,12,7,7,55,1,2
68,2021,12,7,7,55,1,1
84,2021,12,7,7,57,1,2
51,2021,12,7,7,59,1,1
60,2021,12,7,8,3,1,2
5,2021,12,7,8,3,1,1
65,2021,12,7,8,15,1,1
76,2021,12,7,8,36,1,1
81,2021,12,7,8,51,1,1
64,2021,12,7,8,51,1,1
69,2021,12,7,9,2,1,2
19,2021,12,7,9,10,1,1
6,2021,12,7,9,17,1,1
24,2021,12,7,9,34,1,1
28,2021,12,7,9,34,1,1
21,2021,12,7,9,35,1,2
27,2021,12,7,9,43,1,1
56,2021,12,7,9,49,1,1
89,2021,12,7,9,49,1,1
12,2021,12,7,9,53,1,1
63,2021,12,7,9,58,1,1
15,2021,12,7,9,58,1,1
29,2021,12,7,10,1,1,1
20,2021,12,7,10,9,1,1
38,2021,12,7,10,10,1,1
16,2021,12,7,10,17,1,1
2,2021,12,7,10,18,1,1
71,2021,12,7,10,58,1,1
26,2021,12,7,11,5,1,1
13,2021,12,7,11,41,1,1
86,2021,12,7,13,34,1,1
74,2021,12,7,13,34,1,1
43,2021,12,7,13,38,1,1
77,2021,12,7,13,39,1,2
42,2021,12,7,13,41,1,1
45,2021,12,7,13,41,1,1
92,2021,12,7,13,42,1,1
67,2021,12,7,13,45,1,2
44,2021,12,7,13,47,1,2
47,2021,12,7,13,48,1,2
3,2021,12,7,13,50,1,1
53,2021,12,7,13,50,1,1
51,2021,12,7,13,50,1,2
85,2021,12,7,13,50,1,1
4,2021,12,7,13,52,1,2
52,2021,12,7,13,52,1,2
60,2021,12,7,13,52,1,1
88,2021,12,7,13,55,1,1
9,2021,12,7,13,57,1,1
6,2021,12,7,14,3,1,2
35,2021,12,7,14,4,1,1
5,2021,12,7,14,7,1,2
18,2021,12,7,14,10,1,1
58,2021,12,7,14,11,1,1
16,2021,12,7,14,41,1,2
34,2021,12,7,14,44,1,1
72,2021,12,7,14,50,1,1
19,2021,12,7,14,55,1,2
31,2021,12,7,14,58,1,1
37,2021,12,7,15,5,1,1
17,2021,12,7,15,16,1,1
57,2021,12,7,15,17,1,1
33,2021,12,7,15,28,1,1
25,2021,12,7,15,39,1,1
55,2021,12,7,15,40,1,1
24,2021,12,7,15,46,1,1
56,2021,12,7,15,48,1,1
39,2021,12,7,16,12,1,1
38,2021,12,7,16,36,1,2
90,2021,12,7,16,48,1,1
71,2021,12,7,17,42,1,2
12,2021,12,7,18,7,1,2
83,2021,12,7,19,37,1,1
82,2021,12,7,19,38,1,2
68,2021,12,7,19,38,1,2
74,2021,12,7,19,39,1,2
76,2021,12,7,19,43,1,1
28,2021,12,7,19,43,1,2
61,2021,12,7,19,44,1,1
77,2021,12,7,19,45,1,2
86,2021,12,7,19,46,1,2
52,2021,12,7,19,48,1,1
3,2021,12,7,19,48,1,2
7,2021,12,7,19,49,1,1
75,2021,12,7,19,49,1,2
36,2021,12,7,19,51,1,2
70,2021,12,7,19,53,1,1
66,2021,12,7,19,53,1,1
15,2021,12,7,19,53,1,2
